Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CANADA|PUERTO BARRIOS|06/08/2019| 8703236900|2017|TOYOTA|COROLLA SE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|51184.18|6142.1|
COREA DEL SUR|PUERTO BARRIOS|06/08/2019| 8703225900|2013|CHEVROLET|SPARK|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|4|0|14706.83|1764.82|
ESTADOS UNIDOS|EL CARMEN|07/08/2019| 8704315100|1994|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28496.06|3419.53|
JAPON|EL CARMEN|06/08/2019| 8703237900|2010|TOYOTA|RAV4 4WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31056.52|3726.78|
COREA DEL SUR|PUERTO BARRIOS|07/08/2019| 8703236900|2012|KIA|FORTE EX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22754.55|2730.55|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|06/08/2019| 8703236900|2018|BMW|X1 XDRIVE 28I 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|60280.91|7233.71|
JAPON|EL CARMEN|07/08/2019| 8703237900|2002|HONDA|CR-V  LX 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|19003.25|2280.39|
JAPON|SANTO TOMAS DE CASTILLA|06/08/2019| 8703226900|2008|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11761.55|1411.39|
ESTADOS UNIDOS|EL CARMEN|01/08/2019| 8703249000|2005|ACURA|TL|3200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25177.28|3021.27|
ESTADOS UNIDOS|PUERTO BARRIOS|01/08/2019| 8703236900|2015|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15589.96|1870.8|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8702108000|1998|INTERNATIONAL|3800 DT466E|7600|PESADO|BUS|OCASIONAL|DIESEL|54|2|5|29322.32|3518.68|
ALEMANIA REP. FED.|EL CARMEN|01/08/2019| 8703249000|2003|MERCEDES-BENZ|C-CLASS C320 4MATIC|3200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12166.46|1459.98|
ESTADOS UNIDOS|PUERTO BARRIOS|01/08/2019| 8704315100|1996|CHEVROLET|S10 LS 2WD|4300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|12600.15|1512.02|
JAPON|TECUN UMAN|01/08/2019| 8711109000|2000|HONDA|XR50R|50|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|3728.92|447.47|
ESTADOS UNIDOS|EL CARMEN|02/08/2019| 8703237900|2010|HONDA|CR-V 4WD EX|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24624.61|2954.95|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8701200000|1999|FREIGHTLINER|FLD120|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|10|40836.32|4900.36|
JAPON|EL CARMEN|02/08/2019| 8703247000|2007|TOYOTA|4RUNNER LIMITED 4X4|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|40053.37|4806.4|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8701200000|1998|FREIGHTLINER|D120064S T  FL120|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|40836.32|4900.36|
COREA DEL SUR|PUERTO QUETZAL|01/08/2019| 8703236900|2011|HYUNDAI|AVANTE|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20019.01|2402.28|
COREA DEL SUR|PUERTO QUETZAL|01/08/2019| 8703327900|2001|HYUNDAI|TERRACAN JX250|2476|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|15114.04|1813.68|
JAPON|EL CARMEN|01/08/2019| 8703237900|2007|HONDA|CR-V 4WD EX|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23089.41|2770.73|
JAPON|PUERTO BARRIOS|01/08/2019| 8703226900|2005|SCION|XB|1500|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|11414.14|1369.7|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 87163900|1997|UTILITY|FS2CHAE|0|PESADO|PLATAFORMA|OCASIONAL|OTROS|0|0|20|25484.32|3058.12|
ALEMANIA REP. FED.|TECUN UMAN|01/08/2019| 8703237900|2011|BMW|Z4 SDRIVE30I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|2|2|0|50108.93|6013.07|
JAPON|EL CARMEN|01/08/2019| 8704315100|1992|TOYOTA|4X2 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28507.9|3420.95|
CANADA|TECUN UMAN|01/08/2019| 8703237900|2001|CHEVROLET|TRACKER LT 4WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14430.88|1731.71|
JAPON|PUERTO BARRIOS|01/08/2019| 8704315100|1994|TOYOTA|DX 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|16501.48|1980.18|
MEXICO|TECUN UMAN|02/08/2019| 8703226900|2018|CHEVROLET|TRAX LT 2WD|1400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|36292.13|4355.06|
JAPON|TECUN UMAN|01/08/2019| 8703237900|2007|TOYOTA|RAV4 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24831.86|2979.82|
JAPON|EL CARMEN|01/08/2019| 8703237900|2014|SCION|XB|2400|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|18952.04|2274.24|
JAPON|SANTO TOMAS DE CASTILLA|01/08/2019| 8703236900|2013|MAZDA|MAZDA3 I TOURING|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17666.77|2120.01|
ESTADOS UNIDOS|EL CARMEN|01/08/2019| 8704315100|1995|TOYOTA|TACOMA XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22222.02|2666.64|
JAPON|EL CARMEN|02/08/2019| 8711209000|2010|KAWASAKI|EX250-J NINJA ZX-R|250|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|16661.91|1999.43|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8704315100|2002|NISSAN|FRONTIER XE KING CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29782.88|3573.95|
TAILANDIA|TECUN UMAN|01/08/2019| 8703225900|2015|MITSUBISHI|MIRAGE ES|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13993.35|1679.2|
CANADA|TECUN UMAN|01/08/2019| 8703236900|2013|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19673.59|2360.83|
TAILANDIA|TECUN UMAN|01/08/2019| 8703225900|2017|MITSUBISHI|MIRAGE G4 SE|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29744.5|3569.34|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
COREA DEL SUR|PUERTO BARRIOS|23/07/2019| 8703236900|2015|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15923.07|1910.77|
COREA DEL SUR|PUERTO QUETZAL|23/07/2019| 8702106000|2010|HYUNDAI|STAREX CVX|2500|LIVIANO|MICROBUS|OCASIONAL|DIESEL|12|5|0|18508.89|2221.07|
COREA DEL SUR|PUERTO QUETZAL|23/07/2019| 8702107000|1999|HYUNDAI|GRACE|2476|PESADO|MICROBUS|OCASIONAL|DIESEL|15|3|0|14378.8|1725.46|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|902911.35|108349.36|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
INDIA|PUERTO QUETZAL|16/07/2019| 8711309000|2020|YAMAHA|FZN150D|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|201706.45|24204.77|
CANADA|PUERTO BARRIOS|16/07/2019| 8703236900|2009|TOYOTA|COROLLA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22104.25|2652.51|
JAPON|PUERTO BARRIOS|16/07/2019| 8703226900|2009|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17353.56|2082.43|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|16/07/2019| 8703236900|2006|HONDA|CIVIC EX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10809.84|1297.18|
ESTADOS UNIDOS|G8, CENTRALSA|17/07/2019| 8703236900|2013|HYUNDAI|ELANTRA GT|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11945.34|1433.44|
JAPON|EL CARMEN|16/07/2019| 8703226900|2016|HONDA|FIT EX|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|33121.87|3974.62|
JAPON|TECUN UMAN|01/08/2019| 8703237900|2018|MAZDA|CX-5 GRAND TOURING 4X2|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|43085.39|5170.25|
REINO UNIDO|SANTO TOMAS DE CASTILLA|01/08/2019| 8703237900|2006|HONDA|CR-V SE 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|13436.3|1612.36|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8703236900|2000|HONDA|CIVIC EX|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|12534.91|1504.19|
JAPON|TECUN UMAN|01/08/2019| 8703237900|2010|MAZDA|CX-7 i SPORT 2WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|12803.57|1536.43|
JAPON|TECUN UMAN|02/08/2019| 8703237900|2005|TOYOTA|RAV4 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26159.81|3139.18|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8704315100|2007|NISSAN|FRONTIER CREW CAB SE 4X4|4000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|48972.88|5876.75|
JAPON|SANTO TOMAS DE CASTILLA|01/08/2019| 8703237900|2007|HONDA|CR-V EX-L 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25826.9|3099.23|
COREA DEL SUR|TECUN UMAN|01/08/2019| 8703236900|2016|HYUNDAI|TUCSON SPORT AWD|1600|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|35179.11|4221.49|
JAPON|PUERTO BARRIOS|01/08/2019| 8703226900|2012|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|18725.22|2247.03|
ESTADOS UNIDOS|EL CARMEN|02/08/2019| 8704315100|1997|TOYOTA|TACOMA 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|34859.86|4183.18|
JAPON|SANTO TOMAS DE CASTILLA|02/08/2019| 8703236900|2015|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12210.21|1465.23|
MEXICO|SANTO TOMAS DE CASTILLA|02/08/2019| 8703236900|2018|KIA|RIO|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26411.04|3169.32|
JAPON|TECUN UMAN|01/08/2019| 8704315100|1987|TOYOTA|XTRA CAB 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|31587.89|3790.55|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|02/08/2019| 8703236900|2012|FORD|FOCUS SEL|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11859.11|1423.09|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|02/08/2019| 8704315100|2007|TOYOTA|TACOMA ACCESS CAB 4WD|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|4|1|39636.56|4756.39|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|01/08/2019| 8703236900|2013|AUDI|A4 2.0T|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26958.27|3234.99|
ESTADOS UNIDOS|EL CARMEN|02/08/2019| 8704315100|1994|TOYOTA|DX XTRA CAB 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29854.88|3582.59|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
CHINA|PUERTO QUETZAL|07/08/2019| 8711209000|2019|FREEDOM|TUNNING 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|383590.98|46030.92|
